cam1_X,cam1_Y,cam2_X,cam2_Y
387.142160,668.026562,396.319703,696.066274
408.022875,668.697433,416.606826,695.963495
428.307367,668.769210,437.586322,695.937446
449.184575,668.860910,459.214421,696.638077
470.046924,668.927313,480.830543,695.909992
490.312918,669.012590,501.180944,695.891532
511.179031,669.669871,521.467312,696.518481
531.424183,669.764155,543.115250,695.843241
552.273286,669.835557,564.115595,695.783213
572.516535,669.902088,584.475535,695.813165
593.341787,669.980492,605.442108,696.445237
614.173488,670.058003,627.064258,695.767346
634.391734,670.740057,647.494793,695.122936
655.845192,670.810529,669.140316,695.693185
675.438001,670.892534,690.121756,695.663922
696.260285,671.579043,710.521049,695.653569
716.451376,671.647800,731.500796,695.624954
736.651264,671.729688,753.185872,695.567076
757.457745,671.804264,774.232764,695.543698
778.247662,671.883152,795.256534,694.908900
798.429898,671.951018,816.311394,694.833939
819.224438,672.649816,837.365871,695.458853
839.393947,672.710270,859.067906,695.441032
859.561527,672.785033,879.434520,694.742577
880.327578,672.865516,901.116231,694.080909
900.497599,672.958038,921.500361,694.707872
388.109174,688.675027,394.637751,717.387179
408.993138,688.742412,415.565347,716.756037
429.289453,688.829958,436.520162,717.329698
450.185913,688.890154,458.144863,716.736589
471.038951,688.968262,479.131984,716.018196
491.305718,689.046112,499.456385,716.630722
512.168472,689.717082,520.497692,715.999744
532.423892,689.798518,541.450150,716.016595
553.279463,689.871858,563.089031,715.958929
573.521074,689.956037,583.473877,715.959616
594.359375,690.621126,604.484255,716.570443
615.192542,690.694031,625.474862,715.909879
635.431030,690.775362,646.495771,716.490423
656.255973,690.855612,667.492629,716.488698
677.068810,690.920000,688.529134,716.461300
697.290443,690.991405,710.155025,716.422920
717.494527,691.658210,731.187894,715.728968
738.294931,691.745264,751.574429,715.745151
758.488607,691.826549,772.586135,715.097301
779.295469,691.893937,794.286142,715.668741
799.487541,691.968472,814.701949,716.304907
819.658577,692.646315,836.386140,714.971401
840.440810,692.717575,857.425580,715.583462
860.615059,692.788706,878.492494,715.546212
881.394946,692.859970,899.519943,714.887324
901.541416,692.947289,921.873831,714.877571
389.083871,708.752016,394.168695,737.558809
409.406556,708.830293,414.569293,736.872075
430.271516,708.892255,435.471004,737.480545
451.139158,708.971750,456.453657,736.837926
472.021190,709.623545,478.140276,736.857842
492.292230,709.711149,499.060258,736.834891
513.171934,709.772012,520.106589,737.458153
533.437354,709.849469,541.086027,737.386241
554.289866,709.915791,561.465506,737.367597
575.132068,709.989991,582.481072,736.749535
595.362323,710.065419,604.107723,736.703824
615.626416,710.741890,624.466202,736.699365
637.031958,710.803985,646.115698,736.651422
657.278058,710.884928,666.483214,735.998149
677.502769,710.943593,687.500245,735.926561
698.312291,711.026099,709.869549,735.912155
718.513558,711.697749,729.591824,735.952124
739.336451,711.783857,750.643839,735.902580
759.535082,711.833821,771.622106,735.811659
780.331547,711.921163,792.682357,736.501976
800.535805,712.599670,813.709547,735.798122
821.319799,712.664739,835.408091,735.801159
841.496319,712.725889,857.090713,735.763739
862.297193,712.806135,877.519582,735.798956
882.462554,712.879334,898.577357,735.744663
902.612730,712.947980,920.232138,735.046894
390.058721,728.837110,393.172249,757.684105
410.371380,728.895951,413.519274,758.272053
431.260267,728.975020,434.535419,757.633542
452.141367,729.634064,455.485693,757.591230
472.423727,729.111300,476.450739,757.598892
493.287753,729.780228,497.468093,756.951451
514.165066,729.851544,518.431486,757.577456
534.434131,729.898772,540.061744,756.905998
555.284361,729.983777,561.131987,757.550502
575.539117,730.635554,581.461340,756.840433
596.376093,730.710925,602.470000,757.461375
617.234217,730.779741,623.420905,757.457373
637.467450,730.850140,644.489097,757.446717
658.289666,730.926495,666.150024,757.404848
678.525822,730.991650,687.201526,756.759598
699.339233,731.664969,708.197108,757.390723
719.548885,731.745188,728.589600,757.349193
740.979438,731.803065,750.278264,756.684603
761.182557,731.877111,771.321624,756.653810
781.381855,731.932651,792.342218,756.647549
801.581512,732.625848,813.404524,756.614442
822.375701,732.689470,835.098930,756.610049
842.560238,732.763138,855.504085,756.599952
863.352191,732.827185,877.150199,755.882778
883.517067,732.899322,898.259836,755.875332
904.288169,732.971731,919.330776,755.887590
391.043241,748.916711,391.511111,777.840574
411.353133,748.987206,412.487554,778.434090
432.248371,749.033881,433.481893,778.403288
453.123737,749.715989,454.484064,777.755159
473.416515,749.794928,475.436940,778.383079
494.282321,749.839304,496.401922,777.727575
515.165583,749.912851,517.456218,777.729948
536.016079,750.582210,538.409888,777.713409
556.277972,750.049153,559.425206,777.688060
576.542570,750.702141,580.434772,777.682933
597.389868,750.782950,602.094794,777.625123
618.240412,750.845174,622.468080,776.953119
638.485898,750.908307,643.508946,777.600787
659.305805,751.588492,664.511247,778.201371
679.550932,751.036508,685.531209,776.927040
700.383581,751.708666,707.222435,776.903970
721.199746,751.770051,727.597894,777.530486
741.403593,751.841093,749.290769,778.164852
762.231935,751.896665,770.314012,777.488723
782.426443,751.972455,791.397125,776.820764
803.241225,752.656211,812.483260,777.462321
823.422647,752.723243,833.465452,776.772150
844.233255,752.781053,855.150706,776.790198
864.400961,752.858709,875.603048,776.088701
884.574259,752.908084,897.976099,776.675640
905.353639,752.987392,918.992791,776.731427
391.421158,769.020011,391.112646,798.581404
412.323890,769.065885,411.455258,797.943934
433.223947,769.716056,433.103659,798.551517
454.103097,769.799425,454.081299,798.523682
474.406965,769.867723,475.064673,797.888847
495.281666,770.521416,495.433863,798.500856
516.166061,769.980784,517.087848,798.501864
537.023026,770.650839,537.407730,798.479264
557.300156,770.119828,558.428984,798.464251
578.159477,770.779376,579.456831,797.844930
598.411818,770.848738,599.816145,797.786193
619.265070,770.921561,620.836210,797.723009
639.495931,770.980881,643.144493,798.424412
660.340617,771.027763,664.200509,797.721737
681.184700,771.101142,685.162989,797.732384
702.009113,771.762675,706.223771,797.066579
722.240239,771.840265,727.272084,797.697111
742.442220,771.901926,748.285698,797.659911
763.259564,771.966684,769.360082,796.999035
783.487044,772.027170,791.077537,798.287280
804.287081,772.689814,811.479688,796.961148
824.484387,772.760967,832.508893,796.982452
845.282203,772.820428,854.216307,796.954197
865.470249,772.883941,875.970894,796.897640
885.644270,772.953200,895.742760,796.911790
906.422460,773.019276,917.426237,797.549495
392.979320,789.704203,389.465933,818.742968
413.887144,789.770029,410.416271,819.369783
434.194694,789.829593,431.405295,818.701839
455.080105,789.889297,452.374406,818.690125
475.383071,789.961811,474.002109,818.692556
496.279269,790.028019,494.417373,818.036017
517.155066,790.660375,515.432613,818.654107
538.012338,790.737630,537.009779,818.637819
558.297110,790.797568,558.111192,817.985844
579.166079,790.859642,578.451101,818.613256
599.424818,790.921436,599.442256,817.940919
620.258337,790.983521,621.130739,818.609905
641.128594,791.055685,641.494615,817.945309
661.360434,791.700090,662.553546,818.548109
682.191692,791.760191,683.565915,817.870294
702.431129,791.830541,705.235152,818.505988
723.268445,791.899285,726.304029,817.854661
743.484249,791.953832,747.303306,817.851461
764.318441,792.014596,768.358128,817.841032
784.532819,792.685216,789.403881,817.835483
805.332579,792.746918,811.134500,818.419803
825.524005,792.810075,831.547683,818.451468
846.327665,792.865707,853.282308,817.134369
866.538709,792.925307,873.663480,818.400653
887.314624,793.588550,896.007418,817.729904
907.496961,793.672125,917.122624,818.335445
371.372954,284.775589,414.322710,309.652774
392.185769,285.450644,435.268732,308.860773
412.994641,285.613768,455.542890,309.528021
433.228286,285.747093,476.427376,308.821916
453.439031,286.451074,497.354997,308.726628
474.226298,286.586425,517.618224,309.295173
495.024986,286.721873,539.170207,308.664569
515.215143,287.431378,559.516458,308.522138
535.984475,287.557674,580.416872,308.519502
556.172621,287.696482,600.770462,308.460367
576.356811,287.825356,622.319487,307.710128
597.109173,288.538039,643.285824,307.682261
617.298195,288.672730,664.220969,306.967859
637.463965,288.808540,685.178058,307.550617
658.207852,289.509306,705.477542,307.492935
678.381509,289.641876,727.156044,306.798756
699.100884,289.760843,748.072676,306.723911
719.248916,290.475203,768.342814,306.652888
739.393805,290.599327,790.035943,306.612040
760.112573,290.731588,810.337573,305.903078
780.239821,291.439064,831.335984,306.479490
800.366477,291.565341,852.276729,305.796799
820.485231,291.690655,872.601441,305.739347
841.199026,291.793939,894.952733,305.633400
861.311247,292.521545,914.629825,304.980451
881.409054,292.643305,936.287406,305.560957
372.366599,304.683163,413.330059,329.617806
393.171467,304.809511,434.256829,329.543753
413.985278,305.516072,454.505306,329.478583
434.208002,305.656877,476.128479,328.798195
455.023444,305.804365,496.372673,329.363738
475.227795,306.488306,517.259060,328.646818
495.440553,306.630166,538.185785,328.613507
516.221301,306.752074,559.201992,328.577985
536.995039,307.470770,579.469927,327.852161
557.191424,307.586428,601.065090,327.767903
577.361756,307.718041,622.034702,327.720478
598.136546,308.415643,642.278059,326.988472
618.308882,308.558282,663.989020,326.931017
639.066123,308.675795,683.567121,327.522582
659.243225,309.389346,704.527149,326.834590
679.381143,309.522573,726.145118,327.396480
699.540630,309.638168,747.091264,326.717397
720.277512,309.766082,768.079723,326.664736
740.419807,310.484067,788.451573,326.612955
761.166291,310.599523,809.378331,326.579632
781.289890,310.721270,830.359161,325.889740
801.423780,310.836691,851.316364,326.427134
821.527891,311.559277,872.346404,326.348119
842.251692,311.671885,892.653524,325.707861
862.364074,311.809409,914.333253,325.600945
882.459747,312.511712,935.314817,325.537261
373.321783,324.602799,412.357742,348.939614
394.155985,324.740159,432.524190,349.552743
414.977001,324.857969,454.138155,349.471234
435.177376,325.575770,473.787951,348.807991
455.416499,325.692380,496.027642,349.399045
476.215144,326.407719,515.614068,348.020888
497.015454,326.536504,537.218189,347.939287
517.222000,326.669330,558.181784,348.543970
537.994911,326.788268,578.392870,348.489468
558.185072,327.505237,599.366437,347.823402
578.385044,327.625714,620.325102,348.412397
598.565125,327.747582,641.292716,347.686705
619.337784,327.864490,662.245770,346.955831
639.504844,328.568679,682.543073,347.586023
660.266280,328.702610,703.544147,347.523810
680.414644,328.819074,724.499251,347.514845
701.166600,329.545165,746.150366,346.084951
721.323459,329.656969,767.080308,346.721905
741.455312,329.758898,787.426983,345.995831
762.194977,330.480106,808.398628,346.579426
782.322866,330.599419,829.411382,346.530728
802.460290,330.718206,850.393374,345.844975
822.585064,330.840521,871.355708,345.769231
843.313782,331.562336,892.375157,345.747679
863.418141,331.661870,913.998506,345.662186
883.523221,331.795034,934.384509,346.291337
374.886228,344.563691,411.325035,368.963983
395.126808,344.690011,431.563939,370.202698
415.962151,344.807677,452.434117,368.843070
436.178953,344.919204,473.385743,368.817339
456.392159,345.632691,494.340147,368.758634
477.201756,345.758213,515.263388,367.998970
497.421887,345.874700,536.208228,367.996729
518.222891,346.573606,556.459170,369.213177
538.411615,346.702270,578.084007,367.875080
559.201606,347.415663,597.743754,367.832768
579.394404,347.544037,619.346051,367.752257
600.164565,347.658261,640.995809,367.729489
620.345920,347.786242,661.232777,367.673234
641.121806,348.482854,681.571743,367.604592
661.289000,348.600999,702.574984,367.576879
681.449756,348.722831,723.521852,367.509753
701.598709,348.851574,745.140333,367.444055
722.347465,349.553785,765.480010,367.392499
742.494001,349.676467,787.111863,367.357510
763.235519,349.787835,807.483313,366.024408
783.383985,350.507796,829.105661,365.905983
803.511567,350.620137,850.097552,365.858004
824.232432,350.740541,870.445669,365.820899
844.364225,350.839106,891.451507,365.748298
864.469673,351.552142,912.385440,365.761518
884.583737,351.668817,933.392181,366.344067
375.278358,364.497222,410.270178,389.642541
396.103328,364.623713,431.176651,389.630221
416.352066,364.751295,452.083017,389.520881
437.161260,365.453736,472.397730,388.842132
457.381867,365.565733,493.289420,389.427234
478.198639,365.695304,514.253266,388.721482
498.988850,365.807765,535.163014,388.677432
519.212190,366.513470,556.146963,388.591977
539.997859,366.642446,576.430709,388.580231
560.200428,366.762268,597.313176,388.524390
580.403798,367.462488,617.700578,387.841424
601.193810,367.580367,639.338129,388.408556
621.359243,367.699153,659.643321,387.720974
642.129662,368.408228,681.211013,387.632663
662.286376,368.510450,702.238906,387.640480
682.469735,368.641699,723.198527,386.902288
703.221370,368.747025,744.217845,387.510823
723.369026,368.856483,764.510332,387.435670
744.115024,369.565361,786.106781,386.763031
764.273507,369.686931,806.483570,386.703510
784.414936,369.794241,827.484563,386.639554
804.558491,369.907729,848.451051,385.979351
825.294048,370.628081,870.076578,386.552235
845.411402,370.731062,890.494464,385.851972
866.136145,370.838361,911.473038,385.777423
886.231941,371.565364,932.480045,385.702114
376.245395,384.450433,409.261911,409.643563
397.073480,384.569673,430.145359,409.588942
417.322379,384.692922,450.400601,409.570875
438.137087,384.818911,471.339306,409.510047
458.369960,385.527103,492.292640,408.788452
479.178373,385.635569,512.594396,409.375555
499.407294,385.765207,534.157687,408.696823
520.211701,385.875588,554.491277,408.649554
540.399812,386.570815,575.372302,408.598841
561.206745,386.689549,595.718073,408.546926
581.406512,386.793887,616.672870,408.485884
602.187218,387.509812,638.326942,408.462155
622.368169,387.621194,658.586603,408.418332
642.559277,387.744956,680.246377,408.371506
663.326682,387.850139,700.619525,408.320873
684.083709,388.556424,721.561796,407.632638
704.256588,388.662777,742.563866,406.880101
724.403925,389.383511,763.510491,407.522093
744.564655,389.489631,785.162797,406.796189
765.311883,389.597315,806.158127,406.732847
785.453164,389.703655,827.154433,406.678571
806.198684,389.822368,848.182889,406.657773
826.338498,390.520877,869.200538,406.604179
846.460559,390.631841,890.165437,406.519445
866.583377,390.741570,911.171894,406.514078
887.299379,390.869900,932.138156,406.426275
377.214422,404.411293,407.533706,429.739622
398.047235,404.541650,429.117862,429.664440
418.304430,404.659060,449.346159,429.562727
438.542758,404.764297,470.325543,428.921711
459.364482,405.473880,490.615345,429.534419
480.172815,405.586608,512.218099,428.820649
500.980979,405.692604,532.507501,429.388380
521.207386,406.389216,554.086113,428.671148
541.429053,406.519202,574.444179,429.327885
562.219571,406.643381,595.407122,428.623402
582.422202,406.746173,616.371997,428.557683
603.192292,407.435704,636.690188,428.496696
623.395811,407.559252,658.290237,427.832341
644.163991,407.676757,679.247862,427.779898
664.346966,407.786881,699.615678,427.723848
685.103929,407.881205,720.545146,427.681527
705.288162,408.600844,742.235754,426.926133
725.452543,408.707525,762.576160,427.544158
746.198244,408.820886,783.536627,426.834194
766.359445,408.914531,805.240239,427.471373
786.510965,409.628628,826.175152,427.386226
807.237669,409.739182,846.572818,426.721039
827.371891,409.840769,867.577974,427.322308
848.121053,410.551053,889.176121,426.641689
868.227200,410.658867,909.611139,425.930978
888.361092,410.766662,931.217304,426.552888
378.181781,424.375681,407.210259,450.369096
399.031538,424.513671,428.128780,449.048009
419.283422,424.617781,449.039236,449.637767
440.100388,424.738671,469.988207,449.608957
460.926282,425.429220,490.233595,449.572128
481.170754,425.540236,511.183898,448.845367
501.976206,425.664617,531.513666,449.449850
522.206722,425.771806,553.169453,448.754494
543.013196,425.868168,573.426409,448.709197
563.215618,426.568097,594.404941,448.652997
583.420442,426.694696,615.379332,447.947829
603.633227,426.801486,636.326930,447.955476
624.406719,427.495419,656.657121,448.563517
645.184441,427.625532,678.298270,448.450853
665.368428,427.718713,698.602316,447.797634
685.537030,427.830759,719.624796,447.760834
706.312097,428.523891,740.601611,447.728073
726.472811,428.635418,762.211732,448.295569
747.230333,428.737592,782.615490,447.589590
767.387806,428.841981,803.583818,447.550909
787.536157,429.548562,825.267530,447.475775
808.284098,429.668157,846.252564,446.801928
828.427727,429.765262,866.600741,447.402347
848.563474,429.872789,888.225208,446.715115
869.286184,430.576184,909.247537,445.990024
889.415765,430.681897,930.282264,447.278920
379.142411,443.789238,405.470394,469.785896
400.000805,443.901543,427.048530,469.734084
420.249967,444.587435,447.326770,469.706929
440.502406,444.703743,468.290133,469.666922
461.337335,444.812592,489.205949,469.624121
482.165065,445.506138,510.189087,469.616671
502.974054,445.619500,531.159376,469.514771
522.613691,445.714646,552.085535,468.801231
544.012628,445.841553,572.385160,468.784738
564.224590,445.948448,593.394798,469.395699
584.418617,446.636784,614.393382,468.052358
605.218610,446.748084,635.346134,468.692141
625.434645,446.857011,657.000000,468.600428
646.197795,447.570537,677.303945,468.593363
666.394907,447.668954,697.655771,467.883799
686.566142,447.769129,719.267150,467.827797
707.332849,447.871006,740.277716,467.784994
727.517914,448.584036,761.267830,467.748619
747.675158,448.677258,781.616060,467.700376
768.434886,448.787161,803.279353,467.639303
789.187904,448.871781,824.265221,466.959158
809.343721,449.571992,844.615997,466.909654
829.479905,449.694426,865.624724,466.857125
850.223902,449.803050,887.295255,466.794753
870.343319,449.896597,907.642396,466.781436
890.477926,450.600931,929.327484,466.697355
380.128005,463.766530,404.457368,489.831544
400.385783,463.882021,425.390599,490.455467
421.821677,464.563773,446.366070,489.762369
442.059444,464.684745,467.323813,489.059376
462.323348,464.785772,488.213872,489.658233
483.155935,465.474563,509.172550,489.613155
503.382365,465.006012,528.832389,489.571842
523.607005,465.692636,551.093313,489.534848
544.420591,465.796887,572.085245,489.479253
565.238133,465.895493,592.380585,488.803485
585.451776,466.605561,614.050082,489.425891
606.238524,466.704326,634.332236,489.368941
626.427986,466.815633,655.353833,487.997474
647.216684,467.500529,676.286631,487.946375
667.401557,467.604777,696.649329,487.930524
688.197170,467.702989,718.275810,488.550107
708.366286,467.822371,740.000750,487.805427
728.553183,468.502438,760.306358,488.444022
749.300485,468.621544,780.715537,488.414572
769.483655,468.719443,802.265631,487.688494
790.230932,468.826933,823.262800,487.662874
810.387989,469.521401,844.305000,487.639750
830.534890,469.621290,865.996025,487.593715
851.269580,469.712781,885.728893,487.492325
871.407363,469.821193,908.032432,486.841973
891.536664,469.946574,928.384635,486.795892
381.096454,483.776253,403.398986,510.576313
401.369933,483.870470,424.316700,510.501895
422.207471,484.554286,445.286258,509.803578
443.041019,484.660724,465.571930,509.791672
463.306454,484.777539,487.190083,509.752702
484.133315,484.866685,507.507901,509.723602
504.365162,484.975496,529.132097,509.646290
525.195037,485.671558,549.431850,509.602382
545.422610,485.770431,570.383378,509.600792
566.231620,485.858684,592.032436,508.868205
587.034331,485.969261,612.391160,508.881230
607.247520,486.675354,633.353528,508.801843
627.441737,486.768406,653.680740,508.745023
648.248580,486.865011,675.288903,508.730468
668.426334,486.975046,696.349143,508.632319
689.223165,487.665386,717.313457,507.963413
709.399445,487.774164,738.957163,508.590187
729.580140,488.455419,759.295437,507.911962
750.345251,487.970580,780.961242,507.837531
770.516501,488.659639,801.335931,508.469792
791.264888,488.760597,821.680639,508.406390
811.437277,489.463263,842.726559,507.734539
832.191215,489.567201,864.393260,508.299800
852.323216,489.656944,885.377468,507.620898
872.468952,489.764008,906.382976,506.902366
893.191401,489.863515,927.452372,506.910910
382.064024,503.778504,402.458370,530.626160
402.355716,503.873877,423.345547,530.580789
423.181151,503.972500,444.245700,530.505210
444.042769,504.646752,464.629314,530.514619
464.296568,504.754974,485.518244,530.484957
485.129858,505.440096,507.178889,529.768714
505.964530,504.972561,528.126927,529.058068
526.204374,505.648509,548.448605,529.680322
547.011413,505.751161,569.401777,529.640102
567.233289,505.850796,590.387304,529.667823
587.455172,506.547347,611.348069,529.605691
608.257120,506.628428,632.328922,529.550833
629.061794,506.750432,653.339775,529.516989
649.257522,507.426243,674.296604,529.419748
669.463415,506.933553,695.365266,529.431907
689.647555,507.625544,715.699044,528.752453
710.429437,507.718273,737.336908,528.658229
730.605859,507.829999,758.320724,527.981273
751.385424,508.520158,779.336210,528.025634
772.158005,508.613346,800.367846,527.866340
792.327206,508.717306,820.761351,527.833973
812.486787,508.808346,842.420714,527.826845
833.241761,509.511205,863.424690,527.778784
853.378994,509.599005,884.451463,527.731220
873.524519,509.702628,905.460144,527.709991
893.661461,509.800688,927.147952,526.993605
383.042692,523.771448,401.383354,550.654351
403.307096,523.882400,422.300362,550.641064
424.169161,524.552245,443.273465,549.962148
444.436563,524.642666,464.899193,550.539869
465.864727,524.749296,484.519925,550.556642
486.119781,525.441381,505.464164,549.853382
506.951690,525.552036,526.515232,550.439832
527.192384,525.634603,548.088268,549.784690
547.427190,525.742149,569.028696,549.773260
567.660525,525.833510,590.040852,549.714286
588.465574,526.517114,610.338649,549.671647
609.284468,526.015863,631.325114,548.966490
630.075116,526.712871,652.347626,548.965724
650.288388,526.815262,673.377482,548.863031
671.081657,526.902197,694.366471,549.495931
691.274515,527.011218,714.723007,548.833375
711.464531,527.690928,736.390483,549.470921
732.241125,527.784907,757.369606,549.396623
752.419921,527.871298,778.378435,548.673075
772.587936,528.566701,799.410218,548.683364
793.361430,528.671059,820.381755,547.978557
813.501948,528.816337,841.392552,547.917740
834.289044,528.863708,862.484208,547.912621
854.441126,528.958821,883.459627,547.849539
874.598559,529.649640,904.519498,547.777832
895.325779,529.747647,925.540075,548.399903
384.029893,543.799270,400.314770,570.755678
404.306667,543.880133,421.306169,571.394308
425.153291,543.989051,442.231911,570.675898
446.008754,544.654994,463.216638,570.656024
466.272340,544.762367,483.475181,570.024502
487.104036,545.440256,505.129936,570.603255
507.946835,545.534710,525.402520,570.566730
528.196478,545.637098,546.432271,570.561381
549.012071,545.733386,568.038139,569.835202
569.240436,546.408608,588.377958,570.478138
590.076862,545.926043,610.012564,569.749872
610.284886,546.606536,630.343790,570.396710
631.086312,546.706248,651.328906,569.698166
651.301575,546.801312,672.351842,569.652478
671.515814,546.894307,693.324593,569.613765
691.722090,546.983373,713.747534,569.577687
712.502886,547.673400,736.008949,569.554590
732.684838,547.761499,756.330071,568.882689
753.465119,547.860216,777.379083,569.481514
774.256688,548.539475,799.069367,568.756709
794.413838,548.040231,820.135865,569.387375
815.181343,548.728508,840.435964,569.357540
835.354759,549.421504,861.493092,568.634838
855.524774,548.931233,883.197935,569.289034
876.248098,549.609814,904.229314,567.968880
896.392599,549.698465,924.637806,568.522766
384.423981,563.802187,399.344055,590.870077
405.287245,563.903537,419.609250,590.825125
426.118994,564.583389,441.206379,591.437508
446.999201,564.676749,461.501245,590.731698
467.261759,564.766410,483.115418,591.377744
487.506030,564.850099,503.455396,590.649932
508.360736,565.547789,525.067803,590.670385
529.203836,565.640344,545.422197,590.590875
549.433399,565.737162,567.035561,589.899748
570.269378,565.820766,587.348651,590.545645
590.499671,566.507046,609.015555,589.870203
611.300604,566.608690,630.003458,590.509030
631.527165,566.695801,651.011053,589.825689
652.322847,566.790012,671.393352,589.747671
673.139737,566.872105,692.395135,590.335518
693.329667,567.572925,713.430599,589.731358
713.530730,567.654436,734.427728,589.011187
733.719029,567.757349,755.409842,588.983469
754.504647,567.838199,776.425163,588.946280
775.282427,568.526412,797.468169,589.504830
795.464677,568.010167,818.461838,589.492267
815.636387,568.712520,839.502047,588.795187
836.399639,568.793989,861.177145,588.797091
856.551938,568.885659,882.204802,589.400120
877.313363,568.985413,902.592096,588.698211
897.469186,569.668534,924.315687,588.044925
385.385720,583.849614,398.934886,611.581392
406.248727,583.927767,419.188088,611.552853
427.111645,584.599493,440.179364,610.897704
447.979350,584.701839,461.169305,610.847804
468.244592,585.379297,481.521067,611.433184
488.517260,584.887015,502.465172,611.465550
509.353298,584.952507,523.426053,610.778847
529.614188,585.653217,544.399216,611.344841
550.433543,585.744024,565.387575,610.708501
571.260404,585.841326,586.365205,610.637944
592.101168,586.518305,607.989139,610.638129
612.322576,586.606454,628.368157,610.599900
633.141718,586.694470,649.957507,609.899433
653.353118,586.783936,670.354616,610.550426
673.575857,587.464164,691.387391,610.504241
694.354052,586.965119,713.022433,610.466042
714.564485,587.643538,734.064063,609.778579
735.368167,587.726419,754.411699,609.763532
755.546731,587.815677,776.086751,609.735635
776.329101,587.910983,796.453635,609.685522
796.513124,588.590567,817.483621,609.631666
817.280529,588.678636,839.200229,609.624650
837.442852,588.778122,860.228536,608.950405
858.225307,589.459006,880.623525,609.503371
878.366589,589.550143,901.664354,608.813922
898.524015,589.638737,923.350856,608.121161
386.356231,603.889900,397.209406,631.638414
407.224318,604.549625,418.177563,631.657924
427.524717,604.636909,439.147886,631.602736
448.382852,604.723695,459.476239,630.927893
469.235434,604.816620,481.037484,631.541761
489.511385,604.907731,502.058794,631.524052
510.357900,604.995493,521.794875,631.460995
531.188835,605.680645,543.414234,631.422432
551.447900,605.753018,564.367441,631.489538
572.273672,605.843503,585.372798,631.395234
593.124852,605.940860,606.358448,630.760826
613.339216,606.622614,628.028929,630.660614
634.153133,606.695692,648.363911,630.653957
654.382453,606.791579,669.355891,630.651145
674.581320,606.872175,691.054338,630.639414
695.392936,606.958426,711.416121,630.585857
716.203405,607.040941,732.437969,629.973534
736.386668,607.727379,754.064334,630.500376
756.578366,607.809765,774.461576,630.499135
777.369760,607.899546,795.524727,629.813991
797.561390,607.982497,816.551287,629.811476
818.326140,608.670888,838.895569,629.755166
838.507205,608.747298,858.657269,629.699558
859.282022,608.831734,880.264294,630.312447
879.436338,608.928965,900.692493,629.625962
900.192203,609.611838,922.407070,629.584062
387.327752,623.952600,396.197345,651.756063
408.206485,624.599893,416.469451,651.730673
428.489474,624.688203,438.138193,651.764237
449.357734,624.769878,459.097914,651.706888
470.237092,624.857218,479.448681,651.635778
491.087636,624.936987,500.407604,651.666214
511.349914,625.618287,522.045426,651.587235
532.197880,625.687737,543.046316,651.583407
553.044678,625.776610,564.042757,651.571283
573.289635,626.466867,584.354641,651.547035
594.129429,626.553275,605.378244,650.836951
614.355570,626.630749,626.399041,650.815614
634.585748,626.721288,648.020836,650.825466
656.003641,626.796229,668.402104,651.421163
675.611449,626.884082,689.392357,650.095472
696.424207,627.569219,711.101305,651.389586
717.242600,627.656068,731.441510,650.641412
737.420672,627.734625,753.114307,650.682466
758.220735,627.815513,774.106837,650.622887
778.410647,627.894302,795.153648,650.625857
799.209696,628.582805,815.532266,649.880809
819.380629,628.661720,837.237829,649.871714
839.559770,628.740102,858.304364,649.860921
860.336865,628.824100,879.371853,649.809878
880.496438,628.911069,901.036439,649.770237
901.264465,629.605479,921.455725,649.718010
388.307858,643.985872,394.506822,671.920162
409.186861,644.656005,416.189111,671.847605
430.071646,644.732056,437.107497,671.809996
450.348221,644.815020,458.102667,671.804479
471.215207,644.902920,479.050000,671.796250
491.485936,644.984096,499.384825,671.758774
512.358269,645.637560,520.404953,671.757053
532.614591,645.720569,541.333040,671.705306
553.444589,645.812647,563.088254,671.024782
574.301806,645.885150,584.031999,671.649493
595.129548,645.979470,604.398209,671.627667
615.359275,646.055273,625.997853,671.610381
635.598736,646.724881,646.382500,670.979660
656.414391,646.817782,667.381576,670.924272
676.633105,646.899832,688.427656,670.916227
697.450663,646.971182,710.119820,671.530080
718.268883,647.055096,731.151764,670.842896
738.473326,647.743669,751.508712,671.421469
759.266744,647.813729,773.148385,670.744257
779.447761,647.901698,793.557407,670.053637
800.255144,647.977752,815.265186,670.696519
820.431148,648.670732,835.631440,670.661155
840.610477,648.736682,857.354370,670.587997
861.400202,648.820250,877.741448,669.933711
881.572061,648.888875,900.029916,670.585404
902.323660,649.592067,920.487071,670.512446
389.276245,664.056818,393.513294,692.647610
410.164628,664.711702,415.143125,692.654604
431.047587,664.800371,435.478627,692.581712
451.336440,664.881202,457.047528,691.921718
472.198008,664.944830,477.372149,692.571085
493.081202,665.619835,499.045263,692.539807
513.357795,665.700078,519.377408,691.886290
534.196930,665.775884,541.031914,692.471542
554.456284,665.855972,561.383843,692.474296
575.306345,665.924873,582.342142,691.788854
595.549223,666.611399,602.752749,691.738381
616.393994,666.677841,624.391984,692.369028
637.216307,666.761101,646.079316,691.010117
657.443350,666.848068,666.384369,691.023754
678.272282,667.530397,688.073542,691.628946
699.086522,667.599948,708.418220,691.012221
719.297447,667.667999,729.497384,691.588393
739.507979,667.750837,751.176208,690.909783
760.308628,667.818228,772.227566,690.902206
780.491313,667.915560,793.187591,691.533019
801.298607,667.987089,814.959703,690.818062
821.482120,668.668273,835.307729,690.807847
